generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.220000,11.720000,0.242321,0.141745,0.412748
500,38.260000,13.060000,0.140888,0.114996,0.489723
1000,39.120000,13.420000,0.095380,0.099248,0.519887
1500,32.660000,12.660000,0.069510,0.109661,0.497463
2000,44.320000,12.360000,0.038835,0.118051,0.490556
2500,36.220000,12.100000,0.029752,0.107740,0.491888
3000,43.040000,11.920000,0.026846,0.105971,0.484604
3500,37.700000,12.360000,0.019417,0.103470,0.500883
4000,34.100000,12.640000,0.015823,0.096356,0.508342
4500,38.200000,12.800000,0.003125,0.093805,0.519900
5000,44.440000,12.700000,0.003150,0.105177,0.516232
