generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.280000,10.080000,0.214286,0.167503,0.371790
500,37.020000,12.100000,0.122314,0.131012,0.464127
1000,36.760000,12.500000,0.073600,0.106254,0.486452
1500,34.580000,12.580000,0.031797,0.116928,0.512064
2000,41.500000,12.740000,0.021978,0.105657,0.514732
2500,35.440000,12.200000,0.016393,0.105349,0.484770
3000,35.160000,12.240000,0.006536,0.101447,0.492928
3500,37.480000,11.040000,0.003623,0.121766,0.452878
4000,46.720000,11.940000,0.000000,0.110363,0.488157
4500,39.680000,12.220000,0.000000,0.101843,0.505999
5000,37.860000,11.880000,0.000000,0.113115,0.485016
