generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.480000,11.640000,0.216495,0.137058,0.424392
500,37.420000,12.320000,0.116883,0.120329,0.478333
1000,43.160000,12.980000,0.067797,0.101304,0.510090
1500,43.660000,12.380000,0.038772,0.104494,0.487477
2000,37.340000,12.540000,0.022329,0.079838,0.519261
2500,40.260000,13.120000,0.021341,0.085125,0.540307
3000,41.480000,13.000000,0.015385,0.097659,0.527549
3500,35.120000,12.900000,0.006202,0.098507,0.521747
4000,39.500000,12.740000,0.003140,0.088343,0.516686
4500,35.340000,12.560000,0.003185,0.101011,0.522094
5000,44.360000,11.980000,0.000000,0.106704,0.494148
