generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.820000,11.480000,0.219512,0.143484,0.402848
500,43.920000,12.760000,0.119122,0.117487,0.501127
1000,36.300000,13.100000,0.070229,0.111009,0.510646
1500,34.260000,12.800000,0.053125,0.109447,0.503929
2000,34.220000,12.700000,0.040945,0.102221,0.518497
2500,39.520000,12.080000,0.019868,0.095104,0.483615
3000,43.500000,12.080000,0.013245,0.097785,0.483685
3500,37.720000,12.120000,0.006601,0.106312,0.493335
4000,42.560000,12.540000,0.000000,0.098731,0.516169
4500,33.140000,13.160000,0.000000,0.092263,0.537634
5000,43.880000,12.540000,0.000000,0.081204,0.511167
