generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.080000,12.600000,0.285714,0.137483,0.435004
500,37.840000,13.100000,0.164885,0.116328,0.497702
1000,42.880000,13.500000,0.106667,0.104218,0.513554
1500,42.560000,13.020000,0.067588,0.108182,0.508234
2000,43.080000,12.400000,0.051613,0.102842,0.485772
2500,42.100000,12.700000,0.022047,0.098440,0.512025
3000,35.500000,12.540000,0.006380,0.106012,0.517059
3500,35.200000,12.620000,0.003170,0.100757,0.507394
4000,40.580000,12.420000,0.000000,0.098747,0.503057
4500,44.980000,12.280000,0.000000,0.097883,0.507014
5000,37.060000,12.320000,0.000000,0.093538,0.510677
