generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.960000,11.820000,0.250423,0.144099,0.423523
500,33.120000,12.720000,0.157233,0.114859,0.477765
1000,40.280000,12.660000,0.094787,0.124020,0.495705
1500,38.300000,12.880000,0.059006,0.099956,0.511884
2000,38.320000,12.860000,0.037325,0.096337,0.520713
2500,35.680000,12.860000,0.024883,0.098866,0.523229
3000,36.800000,12.220000,0.016367,0.107657,0.490886
3500,33.600000,12.100000,0.009917,0.107140,0.485185
4000,36.540000,12.300000,0.009756,0.101875,0.502996
4500,40.580000,12.260000,0.003263,0.089209,0.503394
5000,30.420000,11.800000,0.003390,0.119336,0.471495
