generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.680000,11.600000,0.217241,0.144594,0.430892
500,35.740000,13.060000,0.119449,0.117539,0.503589
1000,43.180000,13.060000,0.082695,0.109380,0.506137
1500,34.300000,13.280000,0.060241,0.106169,0.527858
2000,35.860000,12.560000,0.044586,0.112336,0.506689
2500,41.480000,12.160000,0.019737,0.096227,0.494443
3000,42.460000,12.100000,0.013223,0.109155,0.491285
3500,33.040000,12.540000,0.009569,0.099043,0.496791
4000,33.240000,12.240000,0.009804,0.096043,0.497320
4500,35.820000,12.860000,0.006221,0.097533,0.524511
5000,35.780000,12.620000,0.000000,0.097542,0.511401
