generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.240000,11.840000,0.226351,0.134378,0.425540
500,38.100000,12.540000,0.118022,0.119491,0.480158
1000,41.820000,12.400000,0.077419,0.115202,0.484792
1500,40.980000,12.140000,0.036244,0.095936,0.492975
2000,37.600000,12.900000,0.021705,0.093810,0.525329
2500,44.340000,12.900000,0.012403,0.093303,0.516746
3000,43.600000,12.120000,0.009901,0.107156,0.487566
3500,36.620000,12.220000,0.006547,0.102567,0.502095
4000,37.520000,12.260000,0.000000,0.104595,0.493611
4500,36.020000,11.460000,0.000000,0.105458,0.469508
5000,42.420000,12.220000,0.000000,0.105802,0.499760
