generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.960000,11.680000,0.277397,0.135234,0.405724
500,42.160000,13.680000,0.152047,0.116293,0.506707
1000,41.980000,13.340000,0.113943,0.107194,0.515480
1500,36.040000,13.300000,0.072180,0.091946,0.527338
2000,36.500000,13.260000,0.051282,0.105082,0.528570
2500,38.080000,12.520000,0.025559,0.101255,0.499599
3000,41.380000,12.500000,0.019200,0.092156,0.494759
3500,41.400000,12.920000,0.015480,0.098953,0.520294
4000,38.160000,12.700000,0.006299,0.098295,0.514934
4500,43.400000,12.580000,0.003180,0.081815,0.517596
5000,41.720000,12.540000,0.003190,0.101543,0.505735
