generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.320000,11.320000,0.233216,0.138401,0.411430
500,43.160000,12.460000,0.128411,0.119959,0.474136
1000,47.120000,12.580000,0.057234,0.106830,0.501468
1500,35.860000,12.280000,0.026059,0.113560,0.492509
2000,38.600000,12.180000,0.013136,0.099504,0.487675
2500,35.720000,12.500000,0.006400,0.104840,0.516481
3000,39.640000,12.200000,0.003279,0.100249,0.495246
3500,38.080000,12.260000,0.003263,0.100010,0.488716
4000,44.160000,12.540000,0.000000,0.116728,0.512953
4500,40.400000,12.120000,0.000000,0.098247,0.500555
5000,43.520000,12.260000,0.000000,0.112943,0.495695
