generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.860000,11.480000,0.240418,0.139080,0.404675
500,38.760000,12.580000,0.139905,0.121786,0.469571
1000,39.800000,12.660000,0.060032,0.121423,0.510608
1500,42.260000,11.900000,0.030252,0.109813,0.480806
2000,41.720000,12.500000,0.009600,0.099424,0.506588
2500,35.840000,11.620000,0.003442,0.100896,0.477386
3000,45.260000,12.040000,0.003322,0.100538,0.493559
3500,39.540000,11.600000,0.003448,0.114930,0.476295
4000,41.000000,12.340000,0.003241,0.094232,0.492308
4500,42.240000,12.200000,0.000000,0.109690,0.493267
5000,32.300000,13.180000,0.000000,0.081094,0.537867
