generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.320000,11.620000,0.234079,0.143718,0.424528
500,44.040000,12.260000,0.123980,0.111179,0.457666
1000,38.660000,12.020000,0.073211,0.117448,0.473889
1500,42.580000,12.760000,0.037618,0.094654,0.509785
2000,43.560000,12.760000,0.025078,0.105077,0.510819
2500,39.800000,12.400000,0.012903,0.096877,0.500839
3000,39.720000,12.200000,0.009836,0.099308,0.501971
3500,32.400000,12.500000,0.000000,0.097251,0.509006
4000,38.840000,12.540000,0.000000,0.090674,0.509640
4500,42.340000,12.500000,0.000000,0.092817,0.516198
5000,41.380000,12.260000,0.000000,0.106979,0.489720
