generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,48.400000,11.580000,0.207254,0.136861,0.425861
500,38.060000,12.560000,0.124204,0.112725,0.472042
1000,39.460000,12.600000,0.057143,0.109740,0.497824
1500,43.200000,12.660000,0.025276,0.091083,0.517584
2000,40.360000,12.160000,0.019737,0.104797,0.494795
2500,41.080000,12.580000,0.015898,0.095732,0.507829
3000,46.600000,12.580000,0.012719,0.099830,0.510906
3500,33.920000,13.000000,0.006154,0.097961,0.523435
4000,35.440000,12.620000,0.006339,0.097101,0.508432
4500,38.700000,12.700000,0.006299,0.088312,0.506854
5000,34.180000,12.440000,0.003215,0.090982,0.504909
