generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.720000,11.500000,0.250435,0.141839,0.413939
500,41.880000,12.500000,0.147200,0.112623,0.471523
1000,36.980000,13.040000,0.095092,0.100101,0.502046
1500,37.940000,12.460000,0.057785,0.109905,0.491820
2000,32.640000,12.420000,0.025765,0.109492,0.503491
2500,35.740000,12.560000,0.015924,0.100259,0.500692
3000,33.420000,12.580000,0.012719,0.096543,0.513983
3500,36.420000,12.000000,0.003333,0.104368,0.492041
4000,33.860000,12.280000,0.003257,0.106879,0.498779
4500,31.160000,12.480000,0.003205,0.105520,0.507875
5000,39.380000,12.340000,0.003241,0.090201,0.506796
