generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.100000,11.080000,0.227437,0.143119,0.398095
500,39.060000,12.980000,0.135593,0.115243,0.493197
1000,35.560000,13.060000,0.079632,0.110330,0.511501
1500,33.840000,12.520000,0.041534,0.103367,0.499116
2000,36.980000,12.620000,0.028526,0.104022,0.514483
2500,35.660000,12.760000,0.025078,0.100781,0.513832
3000,44.100000,12.160000,0.013158,0.112282,0.496018
3500,43.720000,12.900000,0.006202,0.095950,0.519045
4000,32.820000,12.320000,0.003247,0.104548,0.500101
4500,38.660000,12.300000,0.003252,0.106377,0.497143
5000,41.940000,12.140000,0.000000,0.098475,0.486470
