generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.940000,12.460000,0.260032,0.137051,0.447190
500,42.980000,12.980000,0.135593,0.116706,0.494955
1000,41.720000,12.920000,0.092879,0.116196,0.502020
1500,40.420000,12.740000,0.053375,0.108065,0.498663
2000,36.360000,12.840000,0.034268,0.101090,0.509361
2500,32.620000,12.560000,0.022293,0.102929,0.508481
3000,36.060000,12.720000,0.022013,0.109525,0.522376
3500,40.300000,12.440000,0.016077,0.102657,0.504956
4000,43.560000,12.640000,0.009494,0.104328,0.503835
4500,38.660000,12.740000,0.000000,0.089850,0.518096
5000,38.860000,12.760000,0.000000,0.106764,0.522412
