generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,47.460000,12.040000,0.245847,0.142235,0.421330
500,35.840000,12.580000,0.155803,0.121134,0.478370
1000,44.220000,13.040000,0.085890,0.108444,0.508901
1500,36.520000,12.620000,0.050713,0.101483,0.497164
2000,40.100000,12.400000,0.032258,0.111089,0.496516
2500,44.300000,12.820000,0.015601,0.100617,0.510582
3000,43.500000,12.760000,0.006270,0.099290,0.515661
3500,36.540000,12.180000,0.003284,0.094342,0.496210
4000,37.260000,12.160000,0.000000,0.112481,0.498444
4500,44.500000,11.980000,0.000000,0.096841,0.484436
5000,37.840000,11.820000,0.000000,0.106758,0.468847
