generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.520000,12.140000,0.250412,0.131176,0.442332
500,44.800000,12.700000,0.138583,0.119028,0.482527
1000,33.500000,12.860000,0.083981,0.112176,0.505929
1500,45.440000,12.580000,0.047695,0.099998,0.501113
2000,35.300000,13.020000,0.030722,0.094653,0.526987
2500,45.020000,12.920000,0.009288,0.098637,0.530617
3000,45.940000,12.500000,0.006400,0.100274,0.511234
3500,37.040000,12.420000,0.006441,0.094856,0.511325
4000,39.980000,12.920000,0.003096,0.086330,0.529444
4500,45.180000,12.420000,0.000000,0.102304,0.518099
5000,44.480000,13.220000,0.000000,0.097134,0.538187
