generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.940000,12.500000,0.230400,0.133344,0.444940
500,41.820000,12.340000,0.126418,0.115467,0.474478
1000,46.060000,13.020000,0.076805,0.104128,0.514437
1500,38.100000,12.680000,0.047319,0.110054,0.504988
2000,32.360000,12.580000,0.015898,0.097080,0.515140
2500,39.920000,12.280000,0.006515,0.101644,0.490231
3000,38.500000,12.360000,0.003236,0.104259,0.496181
3500,38.560000,12.960000,0.000000,0.097578,0.523511
4000,36.480000,12.740000,0.000000,0.100657,0.514470
4500,36.780000,13.000000,0.000000,0.094780,0.531352
5000,38.760000,12.480000,0.000000,0.099116,0.512642
