generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.600000,11.840000,0.256757,0.138883,0.421875
500,36.540000,12.620000,0.139461,0.118849,0.482072
1000,40.340000,12.620000,0.079239,0.115929,0.496809
1500,41.040000,12.620000,0.050713,0.116128,0.504726
2000,45.940000,12.740000,0.025118,0.102727,0.520530
2500,39.800000,12.880000,0.018634,0.096643,0.520658
3000,37.420000,11.480000,0.010453,0.103329,0.472164
3500,31.700000,12.080000,0.006623,0.101132,0.498105
4000,39.980000,11.960000,0.000000,0.101874,0.483107
4500,41.280000,12.300000,0.000000,0.099318,0.501042
5000,40.160000,12.000000,0.000000,0.101617,0.502277
