generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.800000,12.100000,0.241322,0.138104,0.435900
500,38.940000,13.040000,0.153374,0.119146,0.493959
1000,39.560000,12.240000,0.081699,0.124036,0.479091
1500,41.600000,13.240000,0.042296,0.095432,0.526063
2000,39.460000,13.060000,0.021440,0.075935,0.533199
2500,46.520000,11.820000,0.016920,0.104651,0.473755
3000,43.840000,12.300000,0.003252,0.103902,0.497321
3500,38.220000,12.260000,0.003263,0.111028,0.500102
4000,36.060000,11.800000,0.003390,0.111268,0.479549
4500,37.000000,12.400000,0.003226,0.094996,0.515980
5000,36.480000,12.160000,0.003289,0.105154,0.480470
