generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.560000,12.180000,0.266010,0.135694,0.430499
500,38.520000,12.920000,0.157895,0.129464,0.490830
1000,42.020000,13.460000,0.104012,0.101509,0.526455
1500,45.440000,12.900000,0.065116,0.097065,0.513664
2000,42.680000,12.580000,0.044515,0.107055,0.501489
2500,43.580000,12.580000,0.015898,0.103323,0.509453
3000,34.440000,11.740000,0.010221,0.113616,0.475456
3500,46.040000,12.360000,0.006472,0.105122,0.502391
4000,38.700000,12.020000,0.006656,0.115704,0.498219
4500,43.360000,12.060000,0.003317,0.106726,0.493899
5000,39.580000,12.420000,0.003221,0.094466,0.513832
