generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.360000,11.900000,0.242017,0.140580,0.439052
500,38.560000,12.660000,0.154818,0.120913,0.478881
1000,34.440000,12.800000,0.103125,0.113893,0.488674
1500,41.360000,12.860000,0.052877,0.096671,0.502747
2000,39.500000,12.040000,0.033223,0.110949,0.485233
2500,31.000000,12.260000,0.016313,0.096255,0.504967
3000,40.000000,12.300000,0.009756,0.104972,0.503337
3500,46.740000,12.380000,0.006462,0.099792,0.500976
4000,43.280000,11.920000,0.006711,0.107207,0.485192
4500,36.700000,11.420000,0.003503,0.105057,0.467174
5000,33.640000,12.420000,0.003221,0.085494,0.505979
