generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.240000,11.800000,0.264407,0.142185,0.414965
500,36.040000,12.800000,0.162500,0.117848,0.481509
1000,36.580000,12.900000,0.096124,0.104536,0.502363
1500,31.840000,12.520000,0.047923,0.101217,0.496241
2000,38.100000,12.340000,0.025932,0.108754,0.496464
2500,39.440000,12.380000,0.016155,0.106211,0.501488
3000,37.400000,12.820000,0.009360,0.099930,0.516689
3500,32.900000,12.900000,0.006202,0.094801,0.524389
4000,34.160000,11.980000,0.000000,0.107797,0.490866
4500,40.740000,11.560000,0.000000,0.108013,0.463657
5000,34.960000,11.920000,0.000000,0.105551,0.479115
