generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.680000,11.360000,0.221831,0.142609,0.401264
500,36.500000,12.320000,0.126623,0.124133,0.472054
1000,44.000000,13.700000,0.081752,0.108556,0.536913
1500,37.840000,13.180000,0.054628,0.101769,0.525019
2000,34.840000,12.620000,0.025357,0.100896,0.506565
2500,42.280000,12.620000,0.015848,0.099451,0.505369
3000,37.340000,12.920000,0.006192,0.088411,0.534417
3500,35.720000,12.620000,0.003170,0.089555,0.513378
4000,41.380000,12.200000,0.000000,0.112751,0.501933
4500,41.200000,11.820000,0.000000,0.103471,0.485988
5000,40.320000,11.740000,0.000000,0.095077,0.481752
