generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.580000,11.760000,0.234694,0.143732,0.435667
500,44.580000,13.160000,0.124620,0.113009,0.500201
1000,40.200000,13.400000,0.083582,0.105459,0.517788
1500,31.300000,13.160000,0.045593,0.103017,0.519610
2000,41.940000,12.820000,0.028081,0.099122,0.516152
2500,43.840000,12.900000,0.015504,0.093991,0.523069
3000,37.660000,12.480000,0.016026,0.095489,0.502386
3500,42.000000,12.260000,0.006525,0.106768,0.498663
4000,41.080000,12.180000,0.003284,0.106016,0.493034
4500,38.860000,11.860000,0.003373,0.107707,0.492264
5000,42.280000,12.200000,0.003279,0.100219,0.493151
