generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.280000,11.360000,0.232394,0.141666,0.404786
500,33.540000,12.680000,0.135647,0.119430,0.479209
1000,39.280000,12.140000,0.072488,0.117730,0.482882
1500,36.040000,12.300000,0.042276,0.115673,0.488906
2000,41.520000,12.460000,0.022472,0.112268,0.495975
2500,38.220000,12.440000,0.019293,0.101306,0.496485
3000,35.880000,12.620000,0.012678,0.084068,0.513431
3500,40.400000,12.920000,0.009288,0.091468,0.530010
4000,42.640000,12.520000,0.003195,0.093771,0.519710
4500,41.780000,12.400000,0.000000,0.105352,0.505692
5000,41.800000,12.400000,0.000000,0.103898,0.500067
