generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.380000,12.000000,0.263333,0.142543,0.424448
500,34.400000,12.840000,0.146417,0.120143,0.481679
1000,41.160000,13.520000,0.091716,0.103596,0.524429
1500,36.880000,12.900000,0.058915,0.104863,0.516406
2000,33.300000,12.780000,0.043818,0.105007,0.512013
2500,31.460000,13.040000,0.018405,0.098951,0.522980
3000,35.880000,12.860000,0.012442,0.099520,0.514404
3500,33.220000,12.900000,0.009302,0.092878,0.519389
4000,31.820000,12.420000,0.003221,0.100132,0.508721
4500,37.560000,12.080000,0.003311,0.108226,0.488126
5000,39.740000,12.400000,0.003226,0.097880,0.506257
