generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.940000,12.260000,0.257749,0.140511,0.429308
500,38.160000,12.600000,0.149206,0.123143,0.469125
1000,36.040000,12.640000,0.101266,0.120550,0.485743
1500,37.620000,12.660000,0.085308,0.108714,0.497321
2000,37.100000,12.520000,0.054313,0.111243,0.504654
2500,39.660000,12.340000,0.025932,0.101283,0.498276
3000,34.740000,12.700000,0.012598,0.085279,0.514016
3500,45.120000,12.720000,0.012579,0.098371,0.514488
4000,36.300000,12.160000,0.006579,0.111646,0.497129
4500,35.880000,12.680000,0.006309,0.103087,0.515169
5000,38.400000,12.460000,0.000000,0.102121,0.504098
