generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.020000,12.480000,0.262821,0.136318,0.435754
500,39.220000,13.360000,0.170659,0.116151,0.490834
1000,44.840000,12.720000,0.094340,0.104445,0.484482
1500,43.700000,12.600000,0.053968,0.108695,0.503188
2000,40.860000,12.300000,0.039024,0.112350,0.492780
2500,38.400000,12.460000,0.025682,0.110449,0.501686
3000,45.100000,12.300000,0.019512,0.110401,0.503289
3500,33.220000,12.300000,0.013008,0.106852,0.490296
4000,39.840000,12.080000,0.006623,0.109097,0.491869
4500,37.220000,12.520000,0.006390,0.105869,0.511538
5000,40.640000,12.520000,0.006390,0.095241,0.513584
