generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.260000,12.400000,0.235484,0.131221,0.447474
500,42.140000,13.220000,0.121029,0.117027,0.505454
1000,43.240000,13.020000,0.064516,0.102988,0.517102
1500,37.080000,13.560000,0.038348,0.099981,0.539798
2000,35.040000,13.060000,0.027565,0.096151,0.527430
2500,42.300000,12.560000,0.015924,0.096184,0.509017
3000,33.960000,12.360000,0.003236,0.098855,0.500101
3500,35.760000,12.240000,0.003268,0.098534,0.499761
4000,33.440000,12.300000,0.003252,0.104622,0.493153
4500,33.260000,12.940000,0.000000,0.096499,0.527790
5000,36.900000,12.600000,0.000000,0.104438,0.512951
