generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.060000,10.820000,0.258780,0.152044,0.388003
500,35.960000,12.800000,0.134375,0.110656,0.474933
1000,33.440000,13.440000,0.092262,0.103682,0.522015
1500,36.400000,13.140000,0.060883,0.097879,0.517898
2000,38.980000,12.760000,0.031348,0.095678,0.510455
2500,43.440000,12.080000,0.009934,0.104906,0.481881
3000,40.940000,11.960000,0.003344,0.099599,0.488107
3500,39.920000,12.000000,0.003333,0.093887,0.483899
4000,35.440000,12.240000,0.003268,0.108408,0.499624
4500,37.840000,12.020000,0.003328,0.107346,0.489168
5000,37.680000,12.060000,0.003317,0.118750,0.493308
