generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.560000,11.960000,0.227425,0.135081,0.430292
500,40.060000,12.720000,0.128931,0.107321,0.483098
1000,38.920000,13.200000,0.081818,0.106734,0.522452
1500,42.620000,13.140000,0.048706,0.100787,0.509119
2000,34.980000,12.460000,0.035313,0.114057,0.497565
2500,33.900000,12.800000,0.021875,0.104109,0.519525
3000,38.620000,12.060000,0.003317,0.103566,0.480196
3500,35.540000,12.280000,0.003257,0.103648,0.494645
4000,32.880000,12.060000,0.000000,0.097854,0.483953
4500,37.760000,11.980000,0.000000,0.109329,0.477243
5000,41.100000,12.360000,0.000000,0.101854,0.497049
