generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.040000,12.220000,0.268412,0.139182,0.434889
500,43.660000,12.960000,0.123457,0.117028,0.487320
1000,37.100000,13.360000,0.068862,0.097970,0.524215
1500,39.240000,12.840000,0.046729,0.101666,0.510439
2000,43.940000,12.900000,0.034109,0.101639,0.517721
2500,40.140000,12.880000,0.027950,0.089651,0.521195
3000,41.360000,12.320000,0.019481,0.103004,0.497916
3500,40.400000,12.480000,0.012821,0.105049,0.509756
4000,37.680000,11.980000,0.010017,0.111980,0.484178
4500,40.520000,11.880000,0.006734,0.102651,0.475059
5000,34.880000,12.580000,0.006359,0.104252,0.507373
