generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.460000,12.360000,0.284790,0.138305,0.423291
500,36.220000,13.640000,0.178886,0.120803,0.507872
1000,42.960000,13.480000,0.109792,0.108814,0.527887
1500,41.180000,12.540000,0.082935,0.113450,0.483706
2000,40.180000,12.840000,0.049844,0.110194,0.519684
2500,41.480000,12.280000,0.026059,0.107823,0.488771
3000,42.900000,12.180000,0.013136,0.111073,0.491077
3500,40.320000,12.320000,0.006494,0.100106,0.502373
4000,40.680000,12.100000,0.006612,0.102072,0.488117
4500,40.720000,12.420000,0.003221,0.102728,0.507738
5000,36.700000,12.240000,0.003268,0.090234,0.488674
