generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.140000,11.840000,0.236486,0.144507,0.422128
500,45.960000,12.460000,0.121990,0.119225,0.469877
1000,45.960000,12.320000,0.068182,0.113602,0.483899
1500,41.080000,12.660000,0.047393,0.106800,0.502049
2000,42.860000,12.500000,0.025600,0.102125,0.509622
2500,43.380000,12.800000,0.015625,0.088683,0.522415
3000,39.780000,11.980000,0.010017,0.107539,0.482590
3500,43.380000,12.340000,0.006483,0.091778,0.501078
4000,39.280000,11.620000,0.003442,0.109626,0.470025
4500,34.980000,11.760000,0.000000,0.106666,0.471973
5000,35.120000,12.120000,0.000000,0.098311,0.486804
