generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.440000,11.300000,0.237168,0.143565,0.408628
500,34.340000,12.360000,0.119741,0.113527,0.475055
1000,37.320000,12.620000,0.066561,0.108034,0.495670
1500,44.380000,13.620000,0.032305,0.098308,0.548785
2000,38.840000,12.900000,0.024806,0.096649,0.512435
2500,34.520000,12.480000,0.012821,0.095238,0.505607
3000,43.120000,12.040000,0.009967,0.102220,0.482461
3500,34.200000,12.500000,0.003200,0.113921,0.505941
4000,37.240000,12.200000,0.003279,0.093499,0.491299
4500,44.800000,12.400000,0.000000,0.098518,0.503998
5000,41.540000,11.660000,0.000000,0.103012,0.477745
