generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.500000,11.880000,0.228956,0.145008,0.427153
500,41.000000,13.280000,0.126506,0.110907,0.508589
1000,41.280000,12.920000,0.080495,0.111281,0.513723
1500,41.500000,13.040000,0.049080,0.104058,0.521624
2000,42.380000,12.700000,0.028346,0.097513,0.508878
2500,43.900000,12.500000,0.022400,0.093257,0.505337
3000,41.320000,12.280000,0.009772,0.100146,0.485636
3500,37.820000,11.640000,0.006873,0.105872,0.461029
4000,43.920000,11.700000,0.003419,0.109336,0.469327
4500,39.020000,11.900000,0.003361,0.106420,0.486844
5000,36.220000,11.980000,0.003339,0.115363,0.499179
