generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.960000,11.980000,0.203673,0.136827,0.442330
500,40.820000,12.880000,0.108696,0.113389,0.495991
1000,36.220000,12.340000,0.055105,0.109807,0.486819
1500,38.820000,12.580000,0.028617,0.095355,0.509270
2000,47.140000,12.780000,0.021909,0.108480,0.515718
2500,39.880000,12.300000,0.009756,0.100669,0.502527
3000,41.380000,12.160000,0.003289,0.097252,0.493421
3500,38.500000,12.720000,0.000000,0.098608,0.514900
4000,41.240000,12.220000,0.000000,0.099199,0.501771
4500,44.660000,12.900000,0.000000,0.078436,0.526374
5000,35.040000,12.740000,0.000000,0.101295,0.521559
