generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.460000,12.080000,0.264901,0.133767,0.431565
500,41.520000,12.500000,0.131200,0.121409,0.476526
1000,39.140000,12.720000,0.075472,0.115251,0.499898
1500,41.260000,12.600000,0.044444,0.099223,0.497842
2000,46.280000,12.880000,0.021739,0.093778,0.518056
2500,43.620000,12.540000,0.012759,0.097453,0.505687
3000,43.220000,12.820000,0.009360,0.101936,0.516472
3500,40.360000,11.980000,0.003339,0.108198,0.480000
4000,43.280000,11.800000,0.003390,0.107376,0.472116
4500,30.780000,12.580000,0.003180,0.102818,0.509012
5000,38.940000,12.060000,0.000000,0.105458,0.491593
