generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.040000,11.240000,0.234875,0.144665,0.401371
500,45.340000,12.200000,0.108197,0.117459,0.478141
1000,42.940000,12.660000,0.053712,0.112448,0.507276
1500,48.600000,12.440000,0.016077,0.106749,0.499529
2000,42.340000,11.700000,0.006838,0.112837,0.468326
2500,34.400000,11.860000,0.003373,0.107159,0.483467
3000,37.480000,12.340000,0.000000,0.097129,0.499530
3500,36.780000,11.940000,0.000000,0.085121,0.482525
4000,34.020000,11.860000,0.000000,0.090034,0.484075
4500,33.520000,12.320000,0.000000,0.078066,0.499899
5000,40.680000,11.880000,0.000000,0.098704,0.480331
