generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.060000,11.920000,0.278523,0.141228,0.415002
500,39.320000,12.980000,0.166410,0.117724,0.482170
1000,37.760000,12.740000,0.091052,0.112691,0.498097
1500,44.940000,12.820000,0.049922,0.091870,0.511871
2000,34.400000,12.320000,0.029221,0.093637,0.494230
2500,33.000000,12.300000,0.016260,0.095118,0.504803
3000,40.020000,11.620000,0.010327,0.108490,0.468865
3500,40.480000,12.100000,0.006612,0.110324,0.495513
4000,37.540000,12.380000,0.003231,0.106305,0.501341
4500,36.380000,12.240000,0.003268,0.105361,0.503276
5000,35.460000,12.640000,0.000000,0.105869,0.509747
