generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.600000,10.880000,0.213235,0.151864,0.400108
500,39.060000,11.940000,0.107203,0.119387,0.464420
1000,35.220000,12.660000,0.053712,0.098162,0.503794
1500,35.780000,12.960000,0.040123,0.102321,0.518184
2000,39.960000,12.560000,0.028662,0.102502,0.505406
2500,41.800000,12.780000,0.015649,0.098625,0.521401
3000,32.800000,12.660000,0.006319,0.098002,0.513736
3500,38.980000,12.640000,0.000000,0.098473,0.513379
4000,35.240000,11.980000,0.000000,0.111827,0.493536
4500,43.580000,11.860000,0.000000,0.099339,0.492940
5000,36.720000,12.300000,0.000000,0.102350,0.504705
