generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.740000,12.420000,0.215781,0.129379,0.443014
500,48.820000,13.280000,0.147590,0.115121,0.492838
1000,38.760000,13.180000,0.106222,0.110052,0.498485
1500,37.740000,12.820000,0.074883,0.105974,0.500805
2000,42.840000,12.740000,0.043956,0.095171,0.510462
2500,38.320000,12.900000,0.034109,0.104553,0.515148
3000,41.280000,12.540000,0.022329,0.106353,0.502196
3500,39.940000,12.260000,0.013051,0.094174,0.506967
4000,38.840000,11.860000,0.010118,0.095983,0.485271
4500,37.160000,11.880000,0.000000,0.104095,0.476432
5000,43.640000,12.060000,0.000000,0.089312,0.493511
