generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.940000,11.160000,0.229391,0.147244,0.396226
500,40.820000,12.140000,0.112026,0.118455,0.468356
1000,36.080000,12.220000,0.068740,0.114720,0.468681
1500,43.160000,12.400000,0.058065,0.111426,0.484958
2000,44.020000,11.980000,0.033389,0.098084,0.480501
2500,37.380000,12.240000,0.016340,0.101103,0.485353
3000,35.160000,12.260000,0.006525,0.105766,0.495681
3500,40.700000,12.220000,0.006547,0.105830,0.485395
4000,39.780000,12.040000,0.003322,0.086239,0.491873
4500,37.160000,12.500000,0.000000,0.097463,0.504818
5000,44.540000,12.360000,0.000000,0.101679,0.511341
