generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.800000,12.340000,0.265802,0.134744,0.428033
500,37.020000,13.020000,0.150538,0.124520,0.494885
1000,38.620000,13.100000,0.085496,0.109055,0.510331
1500,33.940000,13.400000,0.047761,0.097652,0.535740
2000,41.760000,13.000000,0.030769,0.098427,0.518794
2500,39.000000,12.600000,0.019048,0.094577,0.514773
3000,35.720000,12.480000,0.016026,0.095449,0.502641
3500,42.980000,12.440000,0.006431,0.100681,0.507110
4000,41.240000,12.300000,0.000000,0.073180,0.507002
4500,36.000000,12.460000,0.000000,0.084692,0.500329
5000,32.960000,12.540000,0.000000,0.097582,0.514252
