generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.040000,12.120000,0.250825,0.135258,0.430435
500,44.400000,12.480000,0.137821,0.127084,0.479357
1000,41.280000,12.480000,0.086538,0.127539,0.490037
1500,39.820000,12.320000,0.064935,0.115132,0.480614
2000,36.220000,12.660000,0.047393,0.111926,0.505915
2500,36.640000,12.600000,0.028571,0.100757,0.512219
3000,37.740000,12.580000,0.015898,0.106085,0.500000
3500,35.940000,12.540000,0.006380,0.099361,0.503564
4000,40.880000,12.480000,0.003205,0.100445,0.505784
4500,33.940000,12.360000,0.000000,0.100609,0.505517
5000,43.500000,12.400000,0.000000,0.114524,0.508169
