generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.300000,12.640000,0.300633,0.138531,0.438492
500,30.000000,14.000000,0.182857,0.111835,0.513766
1000,33.340000,13.400000,0.098507,0.106317,0.521731
1500,35.380000,13.140000,0.054795,0.104288,0.514302
2000,35.680000,12.300000,0.042276,0.111271,0.501505
2500,36.480000,12.140000,0.023064,0.106540,0.489757
3000,32.700000,12.300000,0.016260,0.108154,0.496216
3500,38.440000,12.440000,0.006431,0.096980,0.500400
4000,40.160000,12.460000,0.006421,0.100635,0.504476
4500,36.560000,12.160000,0.000000,0.106232,0.496418
5000,35.560000,12.200000,0.000000,0.099850,0.503970
