generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.160000,11.460000,0.195462,0.136164,0.430911
500,35.540000,13.200000,0.096970,0.108814,0.516840
1000,32.840000,13.140000,0.063927,0.101025,0.517457
1500,44.040000,12.300000,0.032520,0.110050,0.489770
2000,40.260000,12.380000,0.016155,0.114513,0.496931
2500,34.160000,11.920000,0.013423,0.114222,0.477964
3000,36.260000,12.060000,0.006633,0.110760,0.487692
3500,35.760000,12.440000,0.000000,0.105397,0.502335
4000,31.560000,12.360000,0.000000,0.093966,0.499866
4500,38.720000,11.900000,0.000000,0.086961,0.486111
5000,38.140000,11.840000,0.000000,0.092336,0.482779
