generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.900000,11.440000,0.248252,0.148193,0.416844
500,40.500000,13.140000,0.112633,0.114136,0.503610
1000,35.920000,13.380000,0.068759,0.100877,0.526486
1500,36.160000,12.660000,0.028436,0.106533,0.511669
2000,38.920000,12.800000,0.021875,0.108668,0.517560
2500,44.920000,12.580000,0.006359,0.094792,0.511576
3000,42.520000,12.820000,0.006240,0.101164,0.523138
3500,37.680000,12.780000,0.000000,0.094856,0.522924
4000,45.020000,11.820000,0.000000,0.097671,0.477188
4500,40.160000,12.680000,0.000000,0.101094,0.508874
5000,35.720000,11.820000,0.000000,0.089825,0.485862
