generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.000000,11.620000,0.240964,0.142368,0.414370
500,39.820000,13.100000,0.140458,0.113280,0.495426
1000,35.980000,13.260000,0.093514,0.098812,0.523149
1500,36.100000,12.320000,0.071429,0.113563,0.494843
2000,35.080000,12.300000,0.029268,0.101079,0.483716
2500,44.380000,12.360000,0.012945,0.109079,0.498269
3000,47.380000,12.320000,0.006494,0.104809,0.508571
3500,33.560000,11.860000,0.003373,0.099407,0.482724
4000,39.660000,11.980000,0.000000,0.103641,0.490734
4500,39.000000,12.620000,0.000000,0.083455,0.515270
5000,45.160000,12.300000,0.000000,0.095959,0.495682
