generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.220000,12.080000,0.215232,0.142342,0.442394
500,38.660000,13.480000,0.106825,0.107693,0.517944
1000,36.660000,12.700000,0.072441,0.111381,0.497535
1500,39.520000,12.800000,0.046875,0.102565,0.504099
2000,36.560000,12.800000,0.028125,0.104205,0.520671
2500,39.900000,12.520000,0.025559,0.100999,0.504897
3000,36.560000,12.380000,0.022617,0.106487,0.493705
3500,37.280000,12.880000,0.012422,0.096982,0.520675
4000,42.900000,12.500000,0.003200,0.095351,0.508505
4500,40.620000,12.620000,0.000000,0.078417,0.516931
5000,45.220000,12.220000,0.000000,0.084323,0.502237
