generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.580000,12.180000,0.236453,0.136417,0.438830
500,36.940000,12.580000,0.149444,0.125471,0.479892
1000,39.200000,13.140000,0.100457,0.104882,0.508758
1500,32.100000,13.140000,0.042618,0.108004,0.525662
2000,33.640000,12.740000,0.018838,0.089934,0.522238
2500,35.060000,12.800000,0.006250,0.104803,0.519975
3000,40.860000,12.060000,0.003317,0.113728,0.483231
3500,43.200000,11.560000,0.000000,0.103206,0.475479
4000,41.800000,11.940000,0.000000,0.107950,0.485415
4500,43.160000,11.940000,0.000000,0.106254,0.483947
5000,34.300000,11.640000,0.000000,0.117368,0.473363
