generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.520000,11.520000,0.229167,0.136877,0.413904
500,39.780000,12.020000,0.129784,0.115367,0.453708
1000,44.880000,12.380000,0.077544,0.112484,0.488055
1500,35.800000,12.460000,0.057785,0.110122,0.500488
2000,37.320000,12.460000,0.038523,0.102207,0.495908
2500,39.560000,12.540000,0.022329,0.088140,0.501232
3000,47.240000,12.600000,0.015873,0.087124,0.509039
3500,45.080000,11.980000,0.010017,0.106180,0.478170
4000,41.060000,11.700000,0.010256,0.113271,0.469880
4500,41.320000,11.840000,0.010135,0.108305,0.477655
5000,37.300000,11.760000,0.006803,0.104253,0.477961
