generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.880000,12.520000,0.284345,0.138255,0.430368
500,33.240000,12.980000,0.163328,0.119483,0.483139
1000,45.020000,13.060000,0.107198,0.107134,0.501509
1500,30.180000,13.100000,0.073282,0.108843,0.523360
2000,44.120000,12.940000,0.052550,0.110656,0.515830
2500,36.840000,13.220000,0.030257,0.092977,0.532549
3000,36.620000,12.680000,0.025237,0.101827,0.515518
3500,41.300000,12.480000,0.016026,0.090624,0.505278
4000,46.440000,12.360000,0.006472,0.088967,0.510846
4500,38.300000,11.920000,0.006711,0.104329,0.478406
5000,38.900000,12.260000,0.006525,0.091635,0.498635
