generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.900000,11.820000,0.250423,0.138162,0.424291
500,41.880000,12.180000,0.147783,0.128932,0.459110
1000,39.800000,12.700000,0.085039,0.115385,0.497262
1500,40.100000,12.780000,0.059468,0.098480,0.507070
2000,38.620000,13.480000,0.020772,0.096233,0.539658
2500,41.100000,12.500000,0.012800,0.095087,0.506992
3000,46.500000,12.420000,0.006441,0.108615,0.500771
3500,39.300000,11.900000,0.003361,0.120013,0.486257
4000,41.720000,12.320000,0.003247,0.101265,0.506315
4500,42.780000,12.500000,0.000000,0.101487,0.510359
5000,36.600000,12.600000,0.000000,0.102804,0.516187
