generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.020000,11.980000,0.213689,0.139761,0.429188
500,42.620000,12.800000,0.125000,0.116656,0.483816
1000,36.920000,12.440000,0.077170,0.107845,0.486057
1500,37.260000,12.880000,0.040373,0.102042,0.512863
2000,37.380000,12.180000,0.036125,0.108155,0.480549
2500,41.780000,12.040000,0.023256,0.114945,0.485609
3000,43.520000,11.620000,0.013769,0.113699,0.472922
3500,39.980000,12.240000,0.009804,0.094738,0.499828
4000,36.980000,12.240000,0.003268,0.100295,0.503361
4500,39.620000,12.180000,0.000000,0.100418,0.493548
5000,37.360000,12.100000,0.000000,0.100775,0.496065
