generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.680000,11.440000,0.195804,0.133941,0.418023
500,40.800000,12.520000,0.108626,0.133813,0.498257
1000,35.520000,13.140000,0.054795,0.100692,0.517424
1500,36.480000,12.100000,0.033058,0.115063,0.490893
2000,37.820000,12.340000,0.019449,0.101210,0.496440
2500,41.380000,12.520000,0.015974,0.103005,0.501986
3000,36.320000,12.400000,0.016129,0.103083,0.506431
3500,34.000000,12.800000,0.006250,0.091156,0.522124
4000,47.840000,12.560000,0.003185,0.101035,0.513736
4500,38.020000,12.500000,0.003200,0.100118,0.512439
5000,40.560000,12.480000,0.000000,0.101226,0.512052
