generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.000000,11.860000,0.249578,0.142550,0.410345
500,39.280000,12.220000,0.127660,0.122909,0.464542
1000,32.880000,12.760000,0.053292,0.101398,0.498404
1500,32.620000,12.560000,0.044586,0.100239,0.493617
2000,36.520000,12.360000,0.035599,0.103768,0.494841
2500,41.040000,12.540000,0.022329,0.091292,0.504412
3000,29.160000,12.080000,0.013245,0.102143,0.486832
3500,36.840000,12.480000,0.003205,0.101985,0.516006
4000,35.760000,12.220000,0.003273,0.098042,0.496333
4500,38.620000,12.480000,0.003205,0.104119,0.510487
5000,34.500000,12.760000,0.003135,0.098198,0.522084
