generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.100000,11.740000,0.245315,0.134951,0.415202
500,35.240000,12.500000,0.150400,0.121765,0.475114
1000,41.000000,12.980000,0.086287,0.114469,0.507059
1500,39.560000,13.320000,0.057057,0.093073,0.527583
2000,37.980000,12.520000,0.041534,0.108143,0.494883
2500,38.820000,12.640000,0.025316,0.102986,0.507369
3000,41.440000,12.440000,0.012862,0.096183,0.500803
3500,41.580000,12.300000,0.009756,0.084964,0.492088
4000,41.560000,12.800000,0.006250,0.103186,0.516342
4500,45.120000,12.020000,0.003328,0.106803,0.495290
5000,38.560000,12.320000,0.000000,0.096661,0.506682
