generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.480000,11.700000,0.218803,0.133346,0.417836
500,40.120000,12.900000,0.155039,0.120427,0.492289
1000,40.380000,13.000000,0.101538,0.118725,0.503330
1500,46.280000,12.800000,0.059375,0.104373,0.515486
2000,44.360000,12.640000,0.025316,0.101495,0.512334
2500,41.820000,12.240000,0.016340,0.100884,0.495443
3000,39.000000,12.060000,0.006633,0.096194,0.496296
3500,36.260000,12.520000,0.006390,0.086095,0.507070
4000,41.240000,12.360000,0.003236,0.102379,0.507193
4500,42.300000,12.140000,0.003295,0.111137,0.495003
5000,39.480000,12.320000,0.003247,0.095002,0.499089
