generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.720000,11.680000,0.188356,0.138655,0.429393
500,36.780000,12.760000,0.100313,0.114357,0.489685
1000,34.500000,12.560000,0.066879,0.110533,0.496436
1500,45.660000,13.140000,0.033486,0.099021,0.523328
2000,39.220000,12.880000,0.012422,0.087216,0.517946
2500,38.540000,12.300000,0.009756,0.098447,0.502348
3000,42.980000,12.040000,0.009967,0.107944,0.496738
3500,37.320000,12.320000,0.006494,0.106293,0.497765
4000,36.640000,12.060000,0.003317,0.095028,0.482639
4500,38.540000,11.340000,0.000000,0.104535,0.457881
5000,42.960000,12.540000,0.000000,0.096354,0.502873
