generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.300000,11.120000,0.230216,0.143904,0.398275
500,38.420000,12.780000,0.131455,0.114627,0.488114
1000,39.120000,12.720000,0.078616,0.115430,0.504033
1500,34.420000,12.700000,0.053543,0.111473,0.507933
2000,41.780000,12.720000,0.040881,0.105636,0.508274
2500,37.940000,12.100000,0.023140,0.116447,0.486614
3000,38.040000,12.480000,0.019231,0.097997,0.508900
3500,40.040000,11.840000,0.013514,0.112855,0.472921
4000,40.800000,12.100000,0.003306,0.104179,0.488665
4500,38.820000,11.780000,0.003396,0.106516,0.475502
5000,38.560000,12.020000,0.003328,0.102533,0.482906
