generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.420000,11.660000,0.295026,0.147069,0.400042
500,33.540000,13.540000,0.174298,0.110702,0.499732
1000,43.780000,13.440000,0.116071,0.109677,0.516707
1500,37.560000,12.860000,0.077760,0.103363,0.502536
2000,39.340000,12.760000,0.050157,0.098656,0.511258
2500,42.920000,12.500000,0.028800,0.102913,0.509685
3000,36.460000,12.480000,0.025641,0.108290,0.502220
3500,36.040000,12.020000,0.009983,0.103074,0.492464
4000,40.640000,11.700000,0.000000,0.096629,0.477207
4500,43.480000,11.580000,0.000000,0.115007,0.471977
5000,36.740000,11.700000,0.000000,0.091893,0.474806
